"id","vignette","structure","p_C","p_A","cause","conf","attn_check","duration","age","sex"
"R_3lQR5eU1gQ2pBv7","cards","con",0.4,0.1,0.556,0.808,"Yes.",3.91666666666667,29,"Female"
"R_3lQR5eU1gQ2pBv7","casino","con",0.9,0.8,0.91,0.935,"Yes.",3.91666666666667,29,"Female"
"R_3lQR5eU1gQ2pBv7","chores","dis",0.2,0.6,0.748,0.603,"Yes.",3.91666666666667,29,"Female"
"R_3lQR5eU1gQ2pBv7","ducks","con",0.8,0.7,0.866,1,"Yes.",3.91666666666667,29,"Female"
"R_3lQR5eU1gQ2pBv7","fruit","con",0.3,0.3,0.742,0.921,"Yes.",3.91666666666667,29,"Female"
"R_3lQR5eU1gQ2pBv7","wheels","dis",0.4,0.3,1,1,"Yes.",3.91666666666667,29,"Female"
"R_3kHsJuWkrD80XxX","cards","dis",0.5,0.3,0.753,0.476,"Yes.",10.9,28,"Female"
"R_3kHsJuWkrD80XxX","casino","dis",1,0.5,0.595,0.429,"Yes.",10.9,28,"Female"
"R_3kHsJuWkrD80XxX","chores","dis",0.1,1,1,0.505,"Yes.",10.9,28,"Female"
"R_3kHsJuWkrD80XxX","ducks","con",0.7,0.7,0.634,0.483,"Yes.",10.9,28,"Female"
"R_3kHsJuWkrD80XxX","fruit","con",0.6,0.7,0.715,0.408,"Yes.",10.9,28,"Female"
"R_3kHsJuWkrD80XxX","wheels","dis",0.7,0.2,0.725,0.479,"Yes.",10.9,28,"Female"
"R_yIKp5g2AciTI0nf","cards","dis",1,1,0.552,0.463,"Yes.",3.6,22,"Male"
"R_yIKp5g2AciTI0nf","casino","con",0.5,0.2,0.534,0.945,"Yes.",3.6,22,"Male"
"R_yIKp5g2AciTI0nf","chores","dis",0.4,0.3,0.765,0.351,"Yes.",3.6,22,"Male"
"R_yIKp5g2AciTI0nf","ducks","con",0.1,0.5,0.341,0.238,"Yes.",3.6,22,"Male"
"R_yIKp5g2AciTI0nf","fruit","con",0.4,0.4,0.387,0.596,"Yes.",3.6,22,"Male"
"R_yIKp5g2AciTI0nf","wheels","dis",0.8,0.9,0.746,0.801,"Yes.",3.6,22,"Male"
"R_1HkK3PV2y6Z8ncY","cards","con",0.1,0.9,0.506,1,"Yes.",6.18333333333333,39,"Male"
"R_1HkK3PV2y6Z8ncY","casino","dis",0.3,0.2,1,1,"Yes.",6.18333333333333,39,"Male"
"R_1HkK3PV2y6Z8ncY","chores","con",0.6,0.3,0.504,1,"Yes.",6.18333333333333,39,"Male"
"R_1HkK3PV2y6Z8ncY","ducks","dis",0.6,0.9,1,1,"Yes.",6.18333333333333,39,"Male"
"R_1HkK3PV2y6Z8ncY","fruit","dis",1,0.7,1,1,"Yes.",6.18333333333333,39,"Male"
"R_1HkK3PV2y6Z8ncY","wheels","con",0.4,0.8,0.496,1,"Yes.",6.18333333333333,39,"Male"
"R_3GkCbTh94ofMkXJ","cards","dis",0.5,0.3,0.7,0.3,"No, I had trouble paying attention.",8.1,28,"Female"
"R_3GkCbTh94ofMkXJ","casino","con",0.5,0.9,0.804,0.307,"No, I had trouble paying attention.",8.1,28,"Female"
"R_3GkCbTh94ofMkXJ","chores","dis",0.7,0.8,0.994,0.972,"No, I had trouble paying attention.",8.1,28,"Female"
"R_3GkCbTh94ofMkXJ","ducks","dis",0.2,0.4,0.282,0.641,"No, I had trouble paying attention.",8.1,28,"Female"
"R_3GkCbTh94ofMkXJ","fruit","con",0.5,0.3,0.38,0.349,"No, I had trouble paying attention.",8.1,28,"Female"
"R_3GkCbTh94ofMkXJ","wheels","dis",0.3,0.1,1,0.873,"No, I had trouble paying attention.",8.1,28,"Female"
"R_21HcuCWaUrr5gVu","cards","dis",0.3,0.2,1,1,"Yes.",4.65,18,"Male"
"R_21HcuCWaUrr5gVu","casino","dis",0.5,0.8,1,0.779,"Yes.",4.65,18,"Male"
"R_21HcuCWaUrr5gVu","chores","con",0.3,0.8,1,1,"Yes.",4.65,18,"Male"
"R_21HcuCWaUrr5gVu","ducks","dis",0.9,0.5,1,1,"Yes.",4.65,18,"Male"
"R_21HcuCWaUrr5gVu","fruit","dis",0.3,0.9,1,0.651,"Yes.",4.65,18,"Male"
"R_21HcuCWaUrr5gVu","wheels","dis",0.9,0.6,1,1,"Yes.",4.65,18,"Male"
"R_33l6pWn3cB8Xd23","cards","dis",0.4,0.5,0.407,0.848,"Yes.",21.7166666666667,19,"Female"
"R_33l6pWn3cB8Xd23","casino","dis",0.7,1,0.43,0.72,"Yes.",21.7166666666667,19,"Female"
"R_33l6pWn3cB8Xd23","chores","dis",0.6,0.1,0.894,1,"Yes.",21.7166666666667,19,"Female"
"R_33l6pWn3cB8Xd23","ducks","dis",0.1,0.8,0.152,0.779,"Yes.",21.7166666666667,19,"Female"
"R_33l6pWn3cB8Xd23","fruit","dis",0.4,1,0.711,0.751,"Yes.",21.7166666666667,19,"Female"
"R_33l6pWn3cB8Xd23","wheels","dis",0.1,0.5,0.761,0.954,"Yes.",21.7166666666667,19,"Female"
"R_tGp9KucndrvHdKx","cards","dis",0.3,0.5,0.087,0.294,"Yes.",7.75,37,"Male"
"R_tGp9KucndrvHdKx","casino","con",0.9,0.7,0.51,0.51,"Yes.",7.75,37,"Male"
"R_tGp9KucndrvHdKx","chores","dis",0.5,0.3,0.51,0.51,"Yes.",7.75,37,"Male"
"R_tGp9KucndrvHdKx","ducks","con",0.2,0.8,0.51,0.51,"Yes.",7.75,37,"Male"
"R_tGp9KucndrvHdKx","fruit","dis",0.3,0.6,0.51,0.51,"Yes.",7.75,37,"Male"
"R_tGp9KucndrvHdKx","wheels","dis",0.8,0.1,0.728,0.51,"Yes.",7.75,37,"Male"
"R_1l4xJPiSlmZr79m","cards","con",0.5,1,0.69,0.937,"Yes.",6.11666666666667,40,"Female"
"R_1l4xJPiSlmZr79m","casino","con",0.1,0.5,0.817,1,"Yes.",6.11666666666667,40,"Female"
"R_1l4xJPiSlmZr79m","chores","dis",0.2,0.3,1,1,"Yes.",6.11666666666667,40,"Female"
"R_1l4xJPiSlmZr79m","ducks","dis",0.5,0.9,0.906,1,"Yes.",6.11666666666667,40,"Female"
"R_1l4xJPiSlmZr79m","fruit","dis",0.5,0.7,0.526,0.95,"Yes.",6.11666666666667,40,"Female"
"R_1l4xJPiSlmZr79m","wheels","con",0.1,0.4,1,1,"Yes.",6.11666666666667,40,"Female"
"R_Zn325H8JwLIfl0R","cards","con",0.2,0.9,1,1,"Yes.",6.06666666666667,23,"Female"
"R_Zn325H8JwLIfl0R","casino","dis",0.6,0.8,1,1,"Yes.",6.06666666666667,23,"Female"
"R_Zn325H8JwLIfl0R","chores","dis",0.6,0.3,1,1,"Yes.",6.06666666666667,23,"Female"
"R_Zn325H8JwLIfl0R","ducks","con",0.1,0.8,1,1,"Yes.",6.06666666666667,23,"Female"
"R_Zn325H8JwLIfl0R","fruit","dis",0.5,0.8,1,1,"Yes.",6.06666666666667,23,"Female"
"R_Zn325H8JwLIfl0R","wheels","dis",0.7,0.7,1,1,"Yes.",6.06666666666667,23,"Female"
"R_1DqeOJ9bJtE0gy6","cards","dis",0.1,0.7,0.501,1,"Yes.",15.8666666666667,56,"Male"
"R_1DqeOJ9bJtE0gy6","casino","con",0.1,0.2,0.5,1,"Yes.",15.8666666666667,56,"Male"
"R_1DqeOJ9bJtE0gy6","chores","dis",0.8,0.6,0.501,1,"Yes.",15.8666666666667,56,"Male"
"R_1DqeOJ9bJtE0gy6","ducks","con",0.4,0.4,0.501,1,"Yes.",15.8666666666667,56,"Male"
"R_1DqeOJ9bJtE0gy6","fruit","dis",0.8,0.8,0.501,1,"Yes.",15.8666666666667,56,"Male"
"R_1DqeOJ9bJtE0gy6","wheels","dis",0.8,0.5,0.501,1,"Yes.",15.8666666666667,56,"Male"
"R_2qdQVMl2k8vhv3p","cards","con",1,1,0.987,0.975,"Yes.",7.36666666666667,54,"Female"
"R_2qdQVMl2k8vhv3p","casino","con",0.9,0.7,0.956,0.937,"Yes.",7.36666666666667,54,"Female"
"R_2qdQVMl2k8vhv3p","chores","con",0.9,0.1,0.966,0.952,"Yes.",7.36666666666667,54,"Female"
"R_2qdQVMl2k8vhv3p","ducks","con",0.8,0.9,0.987,0.99,"Yes.",7.36666666666667,54,"Female"
"R_2qdQVMl2k8vhv3p","fruit","dis",1,0.8,0.932,0.923,"Yes.",7.36666666666667,54,"Female"
"R_2qdQVMl2k8vhv3p","wheels","dis",0.6,0.5,0.932,0.848,"Yes.",7.36666666666667,54,"Female"
"R_bmDQn0ld0UYSg2B","cards","dis",0.3,0.6,0.777,0.771,"Yes.",11.6333333333333,38,"Male"
"R_bmDQn0ld0UYSg2B","casino","con",0.9,0.2,0.08,0.923,"Yes.",11.6333333333333,38,"Male"
"R_bmDQn0ld0UYSg2B","chores","dis",0.4,0.3,0.659,0.312,"Yes.",11.6333333333333,38,"Male"
"R_bmDQn0ld0UYSg2B","ducks","con",0.4,0.2,0.63,0.785,"Yes.",11.6333333333333,38,"Male"
"R_bmDQn0ld0UYSg2B","fruit","dis",0.8,0.4,0.372,0.777,"Yes.",11.6333333333333,38,"Male"
"R_bmDQn0ld0UYSg2B","wheels","con",0.1,0.8,0.894,0.332,"Yes.",11.6333333333333,38,"Male"
"R_1kZgsIYllzeHQFG","cards","con",0.3,0.4,1,1,"Yes.",5.41666666666667,33,"Female"
"R_1kZgsIYllzeHQFG","casino","con",0.4,1,0.82,1,"Yes.",5.41666666666667,33,"Female"
"R_1kZgsIYllzeHQFG","chores","dis",0.2,0.3,0.935,1,"Yes.",5.41666666666667,33,"Female"
"R_1kZgsIYllzeHQFG","ducks","con",0.3,0.7,0.752,1,"Yes.",5.41666666666667,33,"Female"
"R_1kZgsIYllzeHQFG","fruit","con",0.6,0.6,0.706,1,"Yes.",5.41666666666667,33,"Female"
"R_1kZgsIYllzeHQFG","wheels","dis",0.6,0.2,0.755,1,"Yes.",5.41666666666667,33,"Female"
"R_cAcnDFrY0UBn1bH","cards","dis",0.8,0.4,0.682,1,"Yes.",4.15,27,"Male"
"R_cAcnDFrY0UBn1bH","casino","dis",0.6,0.6,0.51,1,"Yes.",4.15,27,"Male"
"R_cAcnDFrY0UBn1bH","chores","dis",0.8,0.9,1,1,"Yes.",4.15,27,"Male"
"R_cAcnDFrY0UBn1bH","ducks","con",0.7,0.4,0.625,1,"Yes.",4.15,27,"Male"
"R_cAcnDFrY0UBn1bH","fruit","con",0.2,1,1,1,"Yes.",4.15,27,"Male"
"R_cAcnDFrY0UBn1bH","wheels","dis",1,0.3,1,1,"Yes.",4.15,27,"Male"
"R_bHhVBChrVm9b2G5","cards","dis",0.7,0.7,0.528,0.873,"Yes.",3.3,50,"Male"
"R_bHhVBChrVm9b2G5","casino","con",0.4,0.2,0.997,0.999,"Yes.",3.3,50,"Male"
"R_bHhVBChrVm9b2G5","chores","con",0.1,0.6,0.299,0.801,"Yes.",3.3,50,"Male"
"R_bHhVBChrVm9b2G5","ducks","con",0.6,1,0.811,0.866,"Yes.",3.3,50,"Male"
"R_bHhVBChrVm9b2G5","fruit","con",0.4,0.2,0.775,0.611,"Yes.",3.3,50,"Male"
"R_bHhVBChrVm9b2G5","wheels","dis",0.2,0.1,0.304,0.868,"Yes.",3.3,50,"Male"
"R_1pYE7abZJRt0wLD","cards","con",0.1,0.7,0.782,0.804,"Yes.",8.53333333333333,38,"Female"
"R_1pYE7abZJRt0wLD","casino","con",0.6,0.1,0.376,0.799,"Yes.",8.53333333333333,38,"Female"
"R_1pYE7abZJRt0wLD","chores","con",0.1,0.8,1,0.706,"Yes.",8.53333333333333,38,"Female"
"R_1pYE7abZJRt0wLD","ducks","dis",0.7,0.9,1,1,"Yes.",8.53333333333333,38,"Female"
"R_1pYE7abZJRt0wLD","fruit","dis",0.1,0.4,0.797,0.297,"Yes.",8.53333333333333,38,"Female"
"R_1pYE7abZJRt0wLD","wheels","con",0.3,1,0.51,1,"Yes.",8.53333333333333,38,"Female"
"R_2WM8jsKs5uWE0dk","cards","con",0.2,0.4,0.5,1,"Yes.",6.26666666666667,32,"Male"
"R_2WM8jsKs5uWE0dk","casino","con",0.2,0.8,0.5,1,"Yes.",6.26666666666667,32,"Male"
"R_2WM8jsKs5uWE0dk","chores","dis",0.8,0.9,0.5,1,"Yes.",6.26666666666667,32,"Male"
"R_2WM8jsKs5uWE0dk","ducks","dis",0.2,0.4,0.507,1,"Yes.",6.26666666666667,32,"Male"
"R_2WM8jsKs5uWE0dk","fruit","dis",0.4,0.5,0.776,0.363,"Yes.",6.26666666666667,32,"Male"
"R_2WM8jsKs5uWE0dk","wheels","dis",0.9,0.8,1,0.966,"Yes.",6.26666666666667,32,"Male"
"R_3hxA2Mm4aE2eQiF","cards","con",0.1,0.9,0.938,1,"Yes.",5.5,23,"Male"
"R_3hxA2Mm4aE2eQiF","casino","dis",0.5,0.8,1,1,"Yes.",5.5,23,"Male"
"R_3hxA2Mm4aE2eQiF","chores","dis",0.6,0.3,0.765,0.959,"Yes.",5.5,23,"Male"
"R_3hxA2Mm4aE2eQiF","ducks","con",0.1,0.4,1,1,"Yes.",5.5,23,"Male"
"R_3hxA2Mm4aE2eQiF","fruit","con",0.3,0.4,0.923,0.973,"Yes.",5.5,23,"Male"
"R_3hxA2Mm4aE2eQiF","wheels","dis",0.9,0.6,0.742,1,"Yes.",5.5,23,"Male"
"R_245UM8z0NhgGDLP","cards","con",0.2,0.8,0.674,0.697,"Yes.",5.66666666666667,45,"Male"
"R_245UM8z0NhgGDLP","casino","dis",0.7,0.6,0.669,0.819,"Yes.",5.66666666666667,45,"Male"
"R_245UM8z0NhgGDLP","chores","con",0.5,1,0,1,"Yes.",5.66666666666667,45,"Male"
"R_245UM8z0NhgGDLP","ducks","dis",0.6,0.9,0.588,0.965,"Yes.",5.66666666666667,45,"Male"
"R_245UM8z0NhgGDLP","fruit","con",0.9,1,0.523,1,"Yes.",5.66666666666667,45,"Male"
"R_245UM8z0NhgGDLP","wheels","dis",0.6,1,0.171,1,"Yes.",5.66666666666667,45,"Male"
"R_1PdXQnCuHyNYasf","cards","con",1,0.7,0,1,"Yes.",4.51666666666667,23,"Male"
"R_1PdXQnCuHyNYasf","casino","dis",0.6,0.8,0.497,0.511,"Yes.",4.51666666666667,23,"Male"
"R_1PdXQnCuHyNYasf","chores","con",0.6,0.3,0.806,0.799,"Yes.",4.51666666666667,23,"Male"
"R_1PdXQnCuHyNYasf","ducks","dis",0.9,0.6,0.506,0.507,"Yes.",4.51666666666667,23,"Male"
"R_1PdXQnCuHyNYasf","fruit","dis",0.8,0.6,0.51,0.549,"Yes.",4.51666666666667,23,"Male"
"R_1PdXQnCuHyNYasf","wheels","con",0.4,0.4,0.328,0.61,"Yes.",4.51666666666667,23,"Male"
"R_25WUVIyKxsVRZZY","cards","con",1,0.1,1,0.973,"Yes.",7.03333333333333,25,"Male"
"R_25WUVIyKxsVRZZY","casino","con",0.9,0.6,0.911,0.865,"Yes.",7.03333333333333,25,"Male"
"R_25WUVIyKxsVRZZY","chores","con",0.4,0.9,0.931,0.931,"Yes.",7.03333333333333,25,"Male"
"R_25WUVIyKxsVRZZY","ducks","con",0.7,0.6,0.987,0.973,"Yes.",7.03333333333333,25,"Male"
"R_25WUVIyKxsVRZZY","fruit","dis",0.3,1,0.931,0.897,"Yes.",7.03333333333333,25,"Male"
"R_25WUVIyKxsVRZZY","wheels","con",0.4,1,0.932,0.941,"Yes.",7.03333333333333,25,"Male"
"R_12LahblKeBQrZUR","cards","dis",1,0.8,1,0.972,"Yes.",12.1166666666667,50,"Male"
"R_12LahblKeBQrZUR","casino","con",0.9,0.5,0.624,0.817,"Yes.",12.1166666666667,50,"Male"
"R_12LahblKeBQrZUR","chores","dis",0.1,0.7,0.946,0.885,"Yes.",12.1166666666667,50,"Male"
"R_12LahblKeBQrZUR","ducks","con",0.8,0.7,0.446,0.82,"Yes.",12.1166666666667,50,"Male"
"R_12LahblKeBQrZUR","fruit","dis",0.8,0.8,0.49,0.751,"Yes.",12.1166666666667,50,"Male"
"R_12LahblKeBQrZUR","wheels","dis",0.9,0.3,0.877,0.927,"Yes.",12.1166666666667,50,"Male"
"R_2fwfsKidah6W3Pr","cards","con",0.5,0.3,0.926,0.955,"Yes.",10.35,20,"Female"
"R_2fwfsKidah6W3Pr","casino","dis",0.6,0.1,0.888,0.798,"Yes.",10.35,20,"Female"
"R_2fwfsKidah6W3Pr","chores","con",0.7,0.3,0.783,0.777,"Yes.",10.35,20,"Female"
"R_2fwfsKidah6W3Pr","ducks","con",0.4,0.5,0.87,0.867,"Yes.",10.35,20,"Female"
"R_2fwfsKidah6W3Pr","fruit","dis",1,0.8,0.938,0.974,"Yes.",10.35,20,"Female"
"R_2fwfsKidah6W3Pr","wheels","con",0.9,0.9,0.884,0.833,"Yes.",10.35,20,"Female"
"R_3FJ0dmgYj8Is0kK","cards","dis",0.8,0.8,0.985,1,"Yes.",5.53333333333333,46,"Female"
"R_3FJ0dmgYj8Is0kK","casino","con",1,0.3,1,0.5,"Yes.",5.53333333333333,46,"Female"
"R_3FJ0dmgYj8Is0kK","chores","con",0.1,0.2,0.99,1,"Yes.",5.53333333333333,46,"Female"
"R_3FJ0dmgYj8Is0kK","ducks","dis",0.5,0.7,0.9,0.758,"Yes.",5.53333333333333,46,"Female"
"R_3FJ0dmgYj8Is0kK","fruit","dis",0.5,0.8,1,1,"Yes.",5.53333333333333,46,"Female"
"R_3FJ0dmgYj8Is0kK","wheels","dis",1,0.9,0.659,0.98,"Yes.",5.53333333333333,46,"Female"
"R_2axXk4Aj8XHM4qs","cards","dis",0.7,0.7,0.88,0.842,"Yes.",8.73333333333333,52,"Female"
"R_2axXk4Aj8XHM4qs","casino","con",1,1,1,1,"Yes.",8.73333333333333,52,"Female"
"R_2axXk4Aj8XHM4qs","chores","dis",0.5,0.9,0.146,0.696,"Yes.",8.73333333333333,52,"Female"
"R_2axXk4Aj8XHM4qs","ducks","dis",0.5,0.2,0.652,0.642,"Yes.",8.73333333333333,52,"Female"
"R_2axXk4Aj8XHM4qs","fruit","con",1,0.5,0.682,0.687,"Yes.",8.73333333333333,52,"Female"
"R_2axXk4Aj8XHM4qs","wheels","dis",0.3,1,0.78,0.617,"Yes.",8.73333333333333,52,"Female"
"R_DCySzVpcaMGBptf","cards","con",0.4,0.1,0.852,1,"Yes.",9.21666666666667,74,"Female"
"R_DCySzVpcaMGBptf","casino","dis",0.6,0.4,0.846,1,"Yes.",9.21666666666667,74,"Female"
"R_DCySzVpcaMGBptf","chores","con",0.2,0.2,1,1,"Yes.",9.21666666666667,74,"Female"
"R_DCySzVpcaMGBptf","ducks","con",0.8,0.4,0.739,0.999,"Yes.",9.21666666666667,74,"Female"
"R_DCySzVpcaMGBptf","fruit","dis",0.9,0.1,1,1,"Yes.",9.21666666666667,74,"Female"
"R_DCySzVpcaMGBptf","wheels","dis",0.4,1,0.814,1,"Yes.",9.21666666666667,74,"Female"
"R_1hDNYGaj1kr5BdJ","cards","con",1,0.1,0,1,"Yes.",5.11666666666667,20,"Male"
"R_1hDNYGaj1kr5BdJ","casino","con",0.1,0.2,0.91,0.839,"Yes.",5.11666666666667,20,"Male"
"R_1hDNYGaj1kr5BdJ","chores","dis",0.2,0.2,0.508,1,"Yes.",5.11666666666667,20,"Male"
"R_1hDNYGaj1kr5BdJ","ducks","con",0.1,1,1,1,"Yes.",5.11666666666667,20,"Male"
"R_1hDNYGaj1kr5BdJ","fruit","con",0.4,0.4,0.607,0.876,"Yes.",5.11666666666667,20,"Male"
"R_1hDNYGaj1kr5BdJ","wheels","dis",0.5,0.8,0.134,0.845,"Yes.",5.11666666666667,20,"Male"
"R_2Bn73RThCCX8NLH","cards","dis",0.7,0.7,0.499,1,"Yes.",6.31666666666667,32,"Male"
"R_2Bn73RThCCX8NLH","casino","dis",0.3,0.9,0.499,1,"Yes.",6.31666666666667,32,"Male"
"R_2Bn73RThCCX8NLH","chores","dis",0.8,0.7,0.492,1,"Yes.",6.31666666666667,32,"Male"
"R_2Bn73RThCCX8NLH","ducks","con",0.5,0.6,0.499,1,"Yes.",6.31666666666667,32,"Male"
"R_2Bn73RThCCX8NLH","fruit","con",0.9,1,1,1,"Yes.",6.31666666666667,32,"Male"
"R_2Bn73RThCCX8NLH","wheels","con",1,0.1,0,1,"Yes.",6.31666666666667,32,"Male"
"R_2P7CS1OrXvxmiJA","cards","dis",0.5,0.5,0.687,0.199,"Yes.",3.05,38,"Female"
"R_2P7CS1OrXvxmiJA","casino","dis",0.2,0.7,1,0.721,"Yes.",3.05,38,"Female"
"R_2P7CS1OrXvxmiJA","chores","con",0.9,0.5,0.642,0.268,"Yes.",3.05,38,"Female"
"R_2P7CS1OrXvxmiJA","ducks","con",0.3,0.9,0.582,0.285,"Yes.",3.05,38,"Female"
"R_2P7CS1OrXvxmiJA","fruit","con",0.3,0.3,0.672,0.397,"Yes.",3.05,38,"Female"
"R_2P7CS1OrXvxmiJA","wheels","dis",0.6,0.8,0.7,0.615,"Yes.",3.05,38,"Female"
"R_eJK0Xrp6yZjvtZv","cards","con",0.9,0.3,1,1,"Yes.",3.1,31,"Female"
"R_eJK0Xrp6yZjvtZv","casino","dis",0.8,0.9,0.846,1,"Yes.",3.1,31,"Female"
"R_eJK0Xrp6yZjvtZv","chores","con",1,0.4,1,1,"Yes.",3.1,31,"Female"
"R_eJK0Xrp6yZjvtZv","ducks","dis",0.4,0.3,1,1,"Yes.",3.1,31,"Female"
"R_eJK0Xrp6yZjvtZv","fruit","dis",0.7,0.7,0.939,0.859,"Yes.",3.1,31,"Female"
"R_eJK0Xrp6yZjvtZv","wheels","con",0.8,0.8,1,1,"Yes.",3.1,31,"Female"
"R_2YPOLQVsOLoXLCk","cards","dis",0.2,0.1,0.846,0.954,"Yes.",6.81666666666667,38,"Female"
"R_2YPOLQVsOLoXLCk","casino","dis",0.7,0.2,0.849,0.89,"Yes.",6.81666666666667,38,"Female"
"R_2YPOLQVsOLoXLCk","chores","dis",0.9,0.1,0.954,0.923,"Yes.",6.81666666666667,38,"Female"
"R_2YPOLQVsOLoXLCk","ducks","con",0.3,0.7,0.979,0.985,"Yes.",6.81666666666667,38,"Female"
"R_2YPOLQVsOLoXLCk","fruit","con",0.1,0.5,0.937,0.927,"Yes.",6.81666666666667,38,"Female"
"R_2YPOLQVsOLoXLCk","wheels","dis",0.5,1,0.975,0.965,"Yes.",6.81666666666667,38,"Female"
"R_UhwIbULFSxwqVTH","cards","con",0.8,0.3,0.511,1,"Yes.",6.86666666666667,60,"Male"
"R_UhwIbULFSxwqVTH","casino","con",0.9,0.4,0.244,1,"Yes.",6.86666666666667,60,"Male"
"R_UhwIbULFSxwqVTH","chores","dis",0.7,1,0.501,1,"Yes.",6.86666666666667,60,"Male"
"R_UhwIbULFSxwqVTH","ducks","dis",0.3,0.9,0.953,1,"Yes.",6.86666666666667,60,"Male"
"R_UhwIbULFSxwqVTH","fruit","con",0.5,0.3,0.711,1,"Yes.",6.86666666666667,60,"Male"
"R_UhwIbULFSxwqVTH","wheels","con",0.5,0.7,0.695,1,"Yes.",6.86666666666667,60,"Male"
"R_2tA09q124VN6i6X","cards","dis",0.3,0.9,1,1,"Yes.",20.55,60,"Female"
"R_2tA09q124VN6i6X","casino","dis",1,0.2,1,1,"Yes.",20.55,60,"Female"
"R_2tA09q124VN6i6X","chores","con",1,0.7,0.672,0.78,"Yes.",20.55,60,"Female"
"R_2tA09q124VN6i6X","ducks","con",0.6,0.1,1,1,"Yes.",20.55,60,"Female"
"R_2tA09q124VN6i6X","fruit","dis",0.8,0.5,1,1,"Yes.",20.55,60,"Female"
"R_2tA09q124VN6i6X","wheels","dis",0.9,0.6,1,0.838,"Yes.",20.55,60,"Female"
"R_3smDkCxvnzuIYLK","cards","dis",0.4,0.6,1,1,"Yes.",3.96666666666667,37,"Female"
"R_3smDkCxvnzuIYLK","casino","con",0.5,0.6,0.646,0.199,"Yes.",3.96666666666667,37,"Female"
"R_3smDkCxvnzuIYLK","chores","dis",0.2,0.5,1,1,"Yes.",3.96666666666667,37,"Female"
"R_3smDkCxvnzuIYLK","ducks","con",0.9,0.3,0.645,0.51,"Yes.",3.96666666666667,37,"Female"
"R_3smDkCxvnzuIYLK","fruit","dis",0.7,0.4,1,0.734,"Yes.",3.96666666666667,37,"Female"
"R_3smDkCxvnzuIYLK","wheels","con",0.3,0.6,0.914,0.508,"Yes.",3.96666666666667,37,"Female"
"R_1fkOPUbC8CtXwi6","cards","dis",1,0.1,0.873,1,"Yes.",4.46666666666667,38,"Male"
"R_1fkOPUbC8CtXwi6","casino","con",0.7,0.1,0.508,1,"Yes.",4.46666666666667,38,"Male"
"R_1fkOPUbC8CtXwi6","chores","con",0.2,1,0.49,1,"Yes.",4.46666666666667,38,"Male"
"R_1fkOPUbC8CtXwi6","ducks","dis",0.3,1,0.483,1,"Yes.",4.46666666666667,38,"Male"
"R_1fkOPUbC8CtXwi6","fruit","dis",0.2,1,0.485,1,"Yes.",4.46666666666667,38,"Male"
"R_1fkOPUbC8CtXwi6","wheels","dis",0.2,0.4,0.758,1,"Yes.",4.46666666666667,38,"Male"
"R_3iCpVAFR2oNxlxa","cards","dis",1,0.7,1,1,"Yes.",8,45,"Female"
"R_3iCpVAFR2oNxlxa","casino","con",0.7,0.7,1,1,"Yes.",8,45,"Female"
"R_3iCpVAFR2oNxlxa","chores","dis",0.6,0.8,0.744,1,"Yes.",8,45,"Female"
"R_3iCpVAFR2oNxlxa","ducks","con",0.6,1,0.9,1,"Yes.",8,45,"Female"
"R_3iCpVAFR2oNxlxa","fruit","con",0.2,0.9,1,1,"Yes.",8,45,"Female"
"R_3iCpVAFR2oNxlxa","wheels","con",0.1,1,0.932,0.968,"Yes.",8,45,"Female"
"R_28BRLYuJj78gWQW","cards","con",0.1,0.6,0.544,0.939,"Yes.",9.06666666666667,73,"Male"
"R_28BRLYuJj78gWQW","casino","con",0.2,0.8,0.576,0.631,"Yes.",9.06666666666667,73,"Male"
"R_28BRLYuJj78gWQW","chores","dis",0.5,0.2,1,1,"Yes.",9.06666666666667,73,"Male"
"R_28BRLYuJj78gWQW","ducks","dis",0.3,1,1,1,"Yes.",9.06666666666667,73,"Male"
"R_28BRLYuJj78gWQW","fruit","con",0.9,0.5,0.742,0.934,"Yes.",9.06666666666667,73,"Male"
"R_28BRLYuJj78gWQW","wheels","dis",0.7,0.9,1,1,"Yes.",9.06666666666667,73,"Male"
"R_WrpQ5XmeWLeQIsp","cards","dis",0.8,0.6,0.686,1,"Yes.",3.53333333333333,22,"Male"
"R_WrpQ5XmeWLeQIsp","casino","dis",0.1,0.7,0.725,1,"Yes.",3.53333333333333,22,"Male"
"R_WrpQ5XmeWLeQIsp","chores","con",0.2,1,0.679,1,"Yes.",3.53333333333333,22,"Male"
"R_WrpQ5XmeWLeQIsp","ducks","dis",0.6,0.3,0.485,1,"Yes.",3.53333333333333,22,"Male"
"R_WrpQ5XmeWLeQIsp","fruit","con",0.7,1,0.628,1,"Yes.",3.53333333333333,22,"Male"
"R_WrpQ5XmeWLeQIsp","wheels","con",1,0.9,0.48,0.196,"Yes.",3.53333333333333,22,"Male"
"R_AhySo2EYwThGlhv","cards","dis",0.7,0.5,1,1,"Yes.",17.1166666666667,30,"Male"
"R_AhySo2EYwThGlhv","casino","dis",1,0.5,1,1,"Yes.",17.1166666666667,30,"Male"
"R_AhySo2EYwThGlhv","chores","dis",0.6,0.1,1,1,"Yes.",17.1166666666667,30,"Male"
"R_AhySo2EYwThGlhv","ducks","dis",0.2,0.8,1,1,"Yes.",17.1166666666667,30,"Male"
"R_AhySo2EYwThGlhv","fruit","dis",0.8,0.8,1,1,"Yes.",17.1166666666667,30,"Male"
